author,hindex,productivity,TNC,ANC,UNT,PNUOT,MAX PNUOT,MEAN PNUOT,diversity,persistance
186744,7,36,225,6.25,6,1=8=1=21=4=1,0.5833333333333334,6.0,0.5740740645061729,0.8333333333333334
186746,7,32,253,7.90625,6,2=5=19=3=1=2,0.59375,5.333333333333333,0.5208333235677085,0.7586206896551724
186752,9,32,230,7.1875,7,13=6=9=1=1=1=1,0.40625,4.571428571428571,0.5089285602957591,0.7857142857142857
186759,11,36,333,9.25,9,1=4=12=4=1=2=2=9=1,0.3333333333333333,4.0,0.46913579074074113,0.7916666666666666
186775,10,34,284,8.352941176470589,7,12=3=7=4=1=6=1,0.35294117647058826,4.857142857142857,0.403361336233317,0.7931034482758621
186784,20,63,2401,38.111111111111114,10,2=47=1=4=1=3=1=1=2=1,0.746031746031746,6.3,0.7126984013857398,1.0
186797,8,75,373,4.973333333333334,6,39=21=2=11=1=1,0.52,12.5,0.5755555509511112,1.0
186816,6,37,125,3.3783783783783785,7,12=19=1=1=2=1=1,0.5135135135135135,5.285714285714286,0.5945945833455079,1.0
186867,17,45,1464,32.53333333333333,6,14=5=2=5=18=1,0.4,7.5,0.44814814217283955,0.75
186868,30,66,3667,55.56060606060606,4,55=2=5=4,0.8333333333333334,16.5,0.6060606023875115,0.9285714285714286
186869,20,107,1828,17.08411214953271,11,5=82=1=3=10=1=1=1=1=1=1,0.7663551401869159,9.727272727272727,0.776550544268257,0.9666666666666667
186882,12,125,532,4.256,12,3=12=23=35=28=10=2=6=1=1=1=3,0.28,10.416666666666666,0.5633333279253334,0.6666666666666666
186895,9,47,296,6.297872340425532,7,17=6=19=1=1=1=2,0.40425531914893614,6.714285714285714,0.55319148112268,0.8666666666666667
186897,13,44,574,13.045454545454545,8,18=3=4=7=8=1=1=2,0.4090909090909091,5.5,0.4829545366735539,0.8
186904,10,63,349,5.5396825396825395,11,27=10=5=1=8=2=2=5=1=1=1,0.42857142857142855,5.7272727272727275,0.5714285614512473,0.9
186919,11,36,333,9.25,7,10=10=2=7=4=2=1,0.2777777777777778,5.142857142857143,0.38095237354497363,0.75
186923,15,82,810,9.878048780487806,8,9=17=44=2=1=1=7=1,0.5365853658536586,10.25,0.6249999939024389,0.7333333333333333
186945,11,69,360,5.217391304347826,9,45=11=1=1=5=1=1=1=3,0.6521739130434783,7.666666666666667,0.6956521648393196,0.9666666666666667
186962,11,46,451,9.804347826086957,8,1=1=19=17=2=2=1=3,0.41304347826086957,5.75,0.5760869465028358,0.8928571428571429
187015,8,44,200,4.545454545454546,10,2=1=5=4=1=14=10=3=3=1,0.3181818181818182,4.4,0.46818180754132255,0.6333333333333333
187099,13,94,781,8.308510638297872,9,18=50=5=14=2=2=1=1=1,0.5319148936170213,10.444444444444445,0.6524822632563755,0.8666666666666667
187103,7,37,153,4.135135135135135,9,4=5=5=1=1=4=3=13=1,0.35135135135135137,4.111111111111111,0.41441440433406396,0.3793103448275862
187125,18,120,1404,11.7,11,22=31=20=21=8=1=4=3=2=2=6,0.25833333333333336,10.909090909090908,0.49242423791035367,0.6666666666666666
187165,10,40,351,8.775,7,6=8=3=9=6=7=1,0.225,5.714285714285714,0.24999999562500005,0.4166666666666667
187178,10,30,251,8.366666666666667,8,2=4=5=15=1=1=1=1,0.5,3.75,0.5333333191111116,0.5263157894736842
187183,15,34,1034,30.41176470588235,4,27=3=3=1,0.7941176470588235,8.5,0.5735294050173011,0.8928571428571429
187185,28,93,2299,24.72043010752688,7,19=46=13=10=3=1=1,0.4946236559139785,13.285714285714286,0.5560675841401979,0.8421052631578947
187194,12,42,454,10.80952380952381,4,21=7=2=12,0.5,10.5,0.3690476155328798,0.7857142857142857
187206,5,40,109,2.725,7,2=21=5=4=1=6=1,0.525,5.714285714285714,0.5214285623035716,0.8928571428571429
187218,12,38,393,10.342105263157896,4,7=16=2=13,0.42105263157894735,9.5,0.3157894703601108,0.9545454545454546
187226,14,54,648,12.0,9,2=7=3=1=28=1=8=3=1,0.5185185185185185,6.0,0.5843621301783267,0.8
187231,14,49,612,12.489795918367347,5,6=29=5=6=3,0.5918367346938775,9.8,0.4326530568096627,0.9655172413793104
187270,7,44,210,4.7727272727272725,9,20=3=1=4=12=1=1=1=1,0.45454545454545453,4.888888888888889,0.5909090788223142,1.0
187271,6,37,136,3.675675675675676,11,1=9=1=7=3=8=3=1=1=1=2,0.24324324324324326,3.3636363636363638,0.452088438647985,0.8148148148148148
187290,15,70,1026,14.657142857142857,7,1=37=7=2=2=7=14,0.5285714285714286,10.0,0.559183667877551,0.9655172413793104
187324,4,32,70,2.1875,4,25=2=2=3,0.78125,8.0,0.5468749931640626,1.0
187333,10,33,424,12.848484848484848,8,14=2=2=2=5=6=1=1,0.42424242424242425,4.125,0.47348483700642835,1.0
187393,10,47,420,8.936170212765957,8,12=11=13=1=2=4=2=2,0.2765957446808511,5.875,0.433510630918968,1.0
187414,15,65,794,12.215384615384615,5,41=7=2=13=2,0.6307692307692307,13.0,0.54769230347929,1.0
187439,19,152,1472,9.68421052631579,8,6=7=23=54=1=38=22=1,0.35526315789473684,19.0,0.5115131552025624,0.8620689655172413
187446,21,62,2142,34.54838709677419,7,37=17=2=3=1=1=1,0.5967741935483871,8.857142857142858,0.6543778727961945,0.9259259259259259
187448,22,120,1887,15.725,21,1=24=23=5=22=6=1=5=2=6=1=2=1=3=8=1=2=3=2=1=1,0.2,5.714285714285714,0.5777777676666669,0.8
187449,7,35,199,5.685714285714286,5,5=10=16=3=1,0.45714285714285713,7.0,0.42285713681632664,0.6206896551724138
187479,8,68,367,5.397058823529412,7,32=5=19=9=1=1=1,0.47058823529411764,9.714285714285714,0.5756302461752348,1.0
187493,12,51,450,8.823529411764707,10,3=5=7=1=21=9=1=2=1=1,0.4117647058823529,5.1,0.5470588128027684,0.6428571428571429
187504,9,37,225,6.081081081081081,10,10=5=2=5=1=3=1=7=2=1,0.2702702702702703,3.7,0.41351350233747286,1.0
187505,12,39,364,9.333333333333334,8,9=14=8=3=1=1=1=2,0.358974358974359,4.875,0.49038460532544403,0.9565217391304348
187528,11,34,382,11.235294117647058,7,8=3=12=6=3=1=1,0.35294117647058826,4.857142857142857,0.42016805857637185,0.5
187555,20,110,1374,12.49090909090909,12,80=4=2=1=3=10=3=3=1=1=1=1,0.7272727272727273,9.166666666666666,0.7484848403195594,1.0
187578,7,31,197,6.354838709677419,7,8=9=6=1=1=5=1,0.2903225806451613,4.428571428571429,0.3963133551062882,0.6111111111111112
187581,6,33,169,5.121212121212121,9,5=7=1=5=1=3=7=3=1,0.21212121212121213,3.6666666666666665,0.35016834061830443,0.8235294117647058
187607,10,32,278,8.6875,6,14=5=7=4=1=1,0.4375,5.333333333333333,0.4374999917968751,0.9310344827586207
187688,12,58,674,11.620689655172415,6,50=4=1=1=1=1,0.8620689655172413,9.666666666666666,0.7298850499207293,1.0
187691,13,40,408,10.2,11,23=5=2=3=1=1=1=1=1=1=1,0.575,3.6363636363636362,0.6090908923409095,0.8
187696,21,120,1429,11.908333333333333,13,33=6=17=12=11=5=15=6=1=3=4=6=1,0.275,9.23076923076923,0.45641025146581204,1.0
187699,13,30,862,28.733333333333334,9,1=4=13=1=3=1=1=5=1,0.43333333333333335,3.3333333333333335,0.503703688592593,0.9166666666666666
187700,7,41,158,3.8536585365853657,8,5=28=2=2=1=1=1=1,0.6829268292682927,5.125,0.6493902312314102,0.9545454545454546
187741,16,69,772,11.18840579710145,14,10=19=4=5=3=2=1=1=7=1=12=2=1=1,0.2753623188405797,4.928571428571429,0.5227743165151381,0.9310344827586207
187752,10,30,232,7.733333333333333,5,24=1=1=3=1,0.8,6.0,0.6399999893333336,1.0
187776,32,118,3134,26.559322033898304,10,8=1=13=45=1=1=39=2=2=6,0.3813559322033898,11.8,0.6305084692329791,0.8
187806,11,55,390,7.090909090909091,8,22=2=5=1=1=14=9=1,0.4,6.875,0.5431818102809919,0.9310344827586207
187807,11,33,333,10.090909090909092,5,5=3=21=1=3,0.6363636363636364,6.6,0.5090909013774106,0.8947368421052632
187817,13,34,635,18.676470588235293,3,5=27=2,0.7941176470588235,11.333333333333334,0.49019607410611304,0.9047619047619048
187832,8,37,182,4.918918918918919,6,3=8=21=3=1=1,0.5675675675675675,6.166666666666667,0.5450450362064768,1.0
187835,6,41,116,2.8292682926829267,1,41,1.0,41.0,0.0,1.0
187851,10,39,499,12.794871794871796,7,12=3=1=12=8=1=2,0.3076923076923077,5.571428571428571,0.44688643886540813,0.4827586206896552
187852,14,69,698,10.115942028985508,10,5=1=14=21=15=4=3=4=1=1,0.30434782608695654,6.9,0.5057970941188827,0.55
187877,8,54,232,4.296296296296297,12,13=1=5=3=3=12=1=4=5=1=1=5,0.24074074074074073,4.5,0.4413580148834021,1.0
187879,14,50,644,12.88,9,1=8=10=15=10=1=3=1=1,0.3,5.555555555555555,0.4799999913600002,0.5925925925925926
187889,9,39,263,6.743589743589744,6,32=1=1=2=1=2,0.8205128205128205,6.5,0.6794871690335307,1.0
187890,10,59,711,12.05084745762712,4,47=3=8=1,0.7966101694915254,14.75,0.6059321992818155,1.0
187907,35,142,4338,30.549295774647888,9,70=14=8=20=2=25=1=1=1,0.49295774647887325,15.777777777777779,0.6228481963653596,0.8275862068965517
187908,10,37,292,7.891891891891892,8,18=3=2=7=1=1=1=4,0.4864864864864865,4.625,0.5371621505478454,0.8
187912,7,44,158,3.590909090909091,4,14=10=16=4,0.36363636363636365,11.0,0.22727272520661165,0.896551724137931
187917,9,54,338,6.2592592592592595,7,6=6=5=30=2=3=2,0.5555555555555556,7.714285714285714,0.5026454961297278,0.48148148148148145
187952,9,57,282,4.947368421052632,7,14=6=2=6=26=1=2,0.45614035087719296,8.142857142857142,0.5162907204766303,0.7777777777777778
187956,5,30,102,3.4,5,3=5=19=2=1,0.6333333333333333,6.0,0.5199999913333334,0.7222222222222222
188017,11,57,402,7.052631578947368,6,48=4=1=2=1=1,0.8421052631578947,9.5,0.7163742614650662,1.0
188038,12,41,306,7.463414634146342,7,34=2=1=1=1=1=1,0.8292682926829268,5.857142857142857,0.703832740596584,1.0
188041,11,31,447,14.419354838709678,3,25=3=3,0.8064516129032258,10.333333333333334,0.4731182749913285,1.0
188066,11,54,361,6.685185185185185,8,3=38=3=3=3=2=1=1,0.7037037037037037,6.75,0.6296296203017833,1.0
188143,16,41,767,18.70731707317073,8,29=4=2=2=1=1=1=1,0.7073170731707317,5.125,0.6554877920880431,1.0
188193,18,51,866,16.980392156862745,9,6=2=35=3=1=1=1=1=1,0.6862745098039216,5.666666666666667,0.6797385500961171,0.8275862068965517
188285,18,87,1296,14.89655172413793,9,26=10=4=35=3=6=1=1=1,0.40229885057471265,9.666666666666666,0.5925925864623244,0.9230769230769231
188324,10,43,1302,30.27906976744186,7,6=17=6=4=2=5=3,0.3953488372093023,6.142857142857143,0.35215946270570975,1.0
188332,20,107,1352,12.63551401869159,11,25=5=59=2=1=1=6=4=1=2=1,0.5514018691588785,9.727272727272727,0.6983857192434433,0.7272727272727273
188366,17,76,916,12.052631578947368,9,21=8=2=27=2=2=11=1=2,0.35526315789473684,8.444444444444445,0.5409356661088027,0.6785714285714286
188382,14,48,733,15.270833333333334,6,2=4=24=5=12=1,0.5,8.0,0.5069444381076389,0.8571428571428571
188388,11,81,552,6.814814814814815,7,11=8=58=1=1=1=1,0.7160493827160493,11.571428571428571,0.6984126923770332,0.9
188399,9,53,562,10.60377358490566,9,1=1=3=5=20=3=7=10=3,0.37735849056603776,5.888888888888889,0.47379454122067977,0.7142857142857143
188407,9,55,344,6.254545454545455,12,12=3=24=1=3=3=1=2=1=3=1=1,0.43636363636363634,4.583333333333333,0.5803030176418735,0.8518518518518519
188417,12,60,591,9.85,11,2=6=10=3=24=6=2=3=1=2=1,0.4,5.454545454545454,0.5212121116565658,0.75
188463,11,39,338,8.666666666666666,3,2=24=13,0.6153846153846154,13.0,0.3760683731755425,0.8846153846153846
188468,15,62,815,13.14516129032258,9,16=8=6=12=10=3=5=1=1,0.25806451612903225,6.888888888888889,0.39426522725170554,1.0
188497,7,41,229,5.585365853658536,12,2=8=1=5=2=1=8=5=5=1=1=2,0.1951219512195122,3.4166666666666665,0.4004064923458262,0.5217391304347826
188527,15,44,952,21.636363636363637,5,28=4=8=3=1,0.6363636363636364,8.8,0.5363636302685951,0.8
188533,11,57,368,6.456140350877193,5,2=49=4=1=1,0.8596491228070176,11.4,0.6947368360110804,0.9642857142857143
188546,10,53,321,6.056603773584905,9,22=1=11=13=1=1=1=2=1,0.41509433962264153,5.888888888888889,0.5911949585142994,1.0
188585,11,45,334,7.4222222222222225,7,11=16=13=1=1=2=1,0.35555555555555557,6.428571428571429,0.5015872937848326,0.7878787878787878
188599,9,32,172,5.375,8,1=10=3=9=1=5=2=1,0.3125,4.0,0.45312498867187534,0.6666666666666666
188604,7,30,143,4.766666666666667,5,25=1=1=2=1,0.8333333333333334,6.0,0.6533333224444446,1.0
188612,9,34,315,9.264705882352942,5,5=4=19=1=5,0.5588235294117647,6.8,0.43529411124567485,0.64
188617,8,41,231,5.634146341463414,8,7=12=1=1=14=2=2=2,0.34146341463414637,5.125,0.4908536489589532,0.631578947368421
188621,18,80,1010,12.625,9,2=30=30=2=5=4=1=5=1,0.375,8.88888888888889,0.5888888822638889,0.6896551724137931
188624,7,33,208,6.303030303030303,6,7=3=3=18=1=1,0.5454545454545454,5.5,0.5202020107438018,0.5357142857142857
188695,6,34,167,4.911764705882353,5,4=6=21=2=1,0.6176470588235294,6.8,0.5176470512110728,0.375
188733,9,39,293,7.512820512820513,9,7=2=8=1=15=1=1=2=2,0.38461538461538464,4.333333333333333,0.5071224954196804,0.6774193548387096
188738,9,42,509,12.119047619047619,7,7=16=15=1=1=1=1,0.38095238095238093,6.0,0.5374149570294786,0.9615384615384616
188750,7,30,180,6.0,12,7=4=3=4=2=2=2=2=1=1=1=1,0.23333333333333334,2.5,0.34444443066666725,0.19230769230769232
188758,17,39,1131,29.0,4,33=1=4=1,0.8461538461538461,9.75,0.6346153781065089,1.0
188759,10,36,249,6.916666666666667,10,2=10=10=4=1=3=1=3=1=1,0.2777777777777778,3.6,0.46111109830246944,0.8823529411764706
188767,10,59,418,7.084745762711864,15,5=8=9=6=14=1=2=1=3=1=2=1=2=1=3,0.23728813559322035,3.933333333333333,0.4723163721727476,0.6551724137931034
188786,16,37,856,23.135135135135137,5,26=2=6=2=1,0.7027027027027027,7.4,0.5837837758948139,0.6875
188792,13,33,688,20.848484848484848,7,10=2=5=9=3=2=2,0.30303030303030304,4.714285714285714,0.3549783474485112,0.2962962962962963
188796,12,75,644,8.586666666666666,6,1=50=8=3=11=2,0.6666666666666666,12.5,0.6155555506311112,0.9032258064516129
188800,22,105,2398,22.83809523809524,10,15=26=50=5=1=1=1=4=1=1,0.47619047619047616,10.5,0.6676190412607711,0.9285714285714286
188801,14,47,620,13.191489361702128,9,17=4=1=4=10=6=1=2=2,0.3617021276595745,5.222222222222222,0.47754136201398345,0.39285714285714285
188810,8,61,242,3.9672131147540983,8,8=31=4=2=3=1=8=4,0.5081967213114754,7.625,0.5225409767535609,0.9642857142857143
188861,17,85,1093,12.858823529411765,7,1=4=18=55=1=5=1,0.6470588235294118,12.142857142857142,0.6722689020266931,0.9354838709677419
188879,20,63,1258,19.96825396825397,5,15=6=37=4=1,0.5873015873015873,12.6,0.5269841228017134,0.8571428571428571
188895,10,67,551,8.223880597014926,9,1=6=2=26=23=1=4=3=1,0.3880597014925373,7.444444444444445,0.590381418271825,0.7407407407407407
188903,14,42,621,14.785714285714286,11,6=7=1=2=9=8=4=2=1=1=1,0.21428571428571427,3.8181818181818183,0.4242424131313134,0.7857142857142857
188921,8,32,167,5.21875,5,1=23=6=1=1,0.71875,6.4,0.6124999904296877,0.9230769230769231
188944,10,46,247,5.369565217391305,9,8=18=4=1=7=4=1=2=1,0.391304347826087,5.111111111111111,0.49758453132745245,0.28
188952,17,76,739,9.723684210526315,10,11=16=1=1=2=37=1=5=1=1,0.4868421052631579,7.6,0.6473684125346263,0.8076923076923077
188987,10,56,476,8.5,10,18=5=5=13=1=2=1=7=3=1,0.32142857142857145,5.6,0.4964285625637756,0.9285714285714286
188988,16,82,929,11.329268292682928,9,31=4=25=15=1=1=1=3=1,0.3780487804878049,9.11111111111111,0.604336036727477,1.0
189041,10,48,354,7.375,5,10=28=1=6=3,0.5833333333333334,9.6,0.5083333280381945,0.9
189074,23,65,2021,31.092307692307692,7,54=1=1=5=1=2=1,0.8307692307692308,9.285714285714286,0.7384615305088758,1.0
189120,10,49,310,6.326530612244898,8,18=5=5=12=2=5=1=1,0.3673469387755102,6.125,0.4668367270720534,0.8333333333333334
189130,11,42,343,8.166666666666666,8,5=2=19=3=8=2=1=2,0.4523809523809524,5.25,0.49404760963718847,0.8888888888888888
189133,12,52,405,7.788461538461538,12,15=17=1=5=2=2=1=4=1=1=2=1,0.3269230769230769,4.333333333333333,0.5576922948224855,0.9285714285714286
189135,13,50,596,11.92,6,18=2=3=8=18=1,0.36,8.333333333333334,0.45999999448000006,1.0
189151,14,51,965,18.92156862745098,2,49=2,0.9607843137254902,25.5,0.4607843119184929,1.0
189181,13,48,533,11.104166666666666,6,11=5=26=4=1=1,0.5416666666666666,8.0,0.5416666598958334,0.6666666666666666
189190,16,62,725,11.693548387096774,7,5=1=42=4=3=6=1,0.6774193548387096,8.857142857142858,0.6221198086442694,0.6666666666666666
189191,11,63,436,6.920634920634921,10,5=8=1=1=7=1=17=18=3=2,0.2857142857142857,6.3,0.5031745951877049,0.25
189195,15,73,667,9.136986301369863,7,21=32=13=3=2=1=1,0.4383561643835616,10.428571428571429,0.5636007773744739,0.92
189233,14,44,592,13.454545454545455,10,29=4=2=1=1=3=1=1=1=1,0.6590909090909091,4.4,0.6499999852272732,0.9333333333333333
189259,11,39,472,12.102564102564102,4,26=9=1=3,0.6666666666666666,9.75,0.5192307639053255,1.0
189295,16,38,793,20.86842105263158,5,1=11=2=14=10,0.3684210526315789,7.6,0.3684210477839336,0.7407407407407407
189320,12,43,608,14.13953488372093,5,26=1=3=1=12,0.6046511627906976,8.6,0.5674418538669552,0.967741935483871
189327,15,40,781,19.525,5,13=19=5=2=1,0.475,8.0,0.4699999941250001,0.9615384615384616
189370,10,33,314,9.515151515151516,6,12=14=1=3=2=1,0.42424242424242425,5.5,0.49999999090909103,0.8260869565217391
189384,13,46,730,15.869565217391305,5,17=15=10=1=3,0.3695652173913043,9.2,0.3826086914933838,0.7777777777777778
189389,8,34,315,9.264705882352942,7,3=18=6=3=2=1=1,0.5294117647058824,4.857142857142857,0.5210083926347011,0.9629629629629629
189406,10,45,307,6.822222222222222,6,24=5=5=7=3=1,0.5333333333333333,7.5,0.4703703640987655,1.0
189538,6,33,122,3.696969696969697,7,2=3=10=5=5=1=7,0.30303030303030304,4.714285714285714,0.3376623304998033,0.68
189588,17,125,1107,8.856,10,2=104=7=3=1=2=1=1=3=1,0.832,12.5,0.7879999936959999,0.9629629629629629
189629,12,56,555,9.910714285714286,9,36=2=5=4=4=1=1=2=1,0.6428571428571429,6.222222222222222,0.6349206247165534,1.0
189630,24,137,2436,17.78102189781022,6,124=3=1=6=2=1,0.9051094890510949,22.833333333333332,0.7676398993144724,1.0
189643,12,31,676,21.806451612903224,5,10=17=2=1=1,0.5483870967741935,6.2,0.5290322495317379,0.625
189657,10,35,649,18.542857142857144,6,3=1=22=5=1=3,0.6285714285714286,5.833333333333333,0.5571428475918369,0.8666666666666667
189661,12,39,447,11.461538461538462,4,34=2=2=1,0.8717948717948718,9.75,0.6346153781065089,1.0
189671,15,102,800,7.8431372549019605,7,3=28=30=30=1=9=1,0.29411764705882354,14.571428571428571,0.47619047292250244,0.8888888888888888
189675,8,48,289,6.020833333333333,8,24=1=10=7=2=1=2=1,0.5,6.0,0.5833333236111113,0.92
189697,10,34,330,9.705882352941176,3,9=24=1,0.7058823529411765,11.333333333333334,0.4509803881776241,0.8214285714285714
189716,14,42,749,17.833333333333332,4,7=32=1=2,0.7619047619047619,10.5,0.5833333277777778,0.7307692307692307
189718,17,71,774,10.901408450704226,11,41=4=7=2=1=2=10=1=1=1=1,0.5774647887323944,6.454545454545454,0.6683738692863971,1.0
189757,8,49,333,6.795918367346939,9,4=2=19=6=9=2=1=2=4,0.3877551020408163,5.444444444444445,0.4671201728261375,0.8888888888888888
189759,11,31,276,8.903225806451612,6,2=22=3=1=2=1,0.7096774193548387,5.166666666666667,0.596774181997919,0.92
189777,10,50,333,6.66,7,4=20=5=14=2=1=4,0.4,7.142857142857143,0.46857142201142865,0.6666666666666666
189783,10,32,216,6.75,11,6=5=4=2=1=2=2=7=1=1=1,0.21875,2.909090909090909,0.38636362308238675,0.36363636363636365
189794,12,51,451,8.843137254901961,6,8=6=31=2=3=1,0.6078431372549019,8.5,0.5588235228373702,0.9166666666666666
189844,14,81,820,10.123456790123457,10,17=10=32=5=4=8=1=2=1=1,0.3950617283950617,8.1,0.5617283881268101,0.8888888888888888
189884,23,145,2260,15.586206896551724,8,3=77=25=26=1=8=4=1,0.5310344827586206,18.125,0.6267241344732463,0.9642857142857143
189895,9,43,294,6.837209302325581,10,2=11=13=1=8=1=1=2=2=2,0.3023255813953488,4.3,0.49534882568956223,0.6153846153846154
189901,16,55,1165,21.181818181818183,6,23=1=21=7=2=1,0.41818181818181815,9.166666666666666,0.5303030245179063,1.0
189903,10,44,452,10.272727272727273,8,20=7=10=2=2=1=1=1,0.45454545454545453,5.5,0.5568181716942151,0.7916666666666666
189943,10,32,275,8.59375,7,5=4=2=18=1=1=1,0.5625,4.571428571428571,0.5535714164620538,0.5555555555555556
189966,16,56,786,14.035714285714286,8,1=2=45=2=2=1=2=1,0.8035714285714286,7.0,0.7053571327806122,0.7666666666666667
189967,11,31,521,16.806451612903224,4,18=2=1=10,0.5806451612903226,7.75,0.4758064454734652,1.0
189980,12,63,677,10.746031746031745,3,12=15=36,0.5714285714285714,21.0,0.25396825275888135,0.72
190021,10,33,547,16.575757575757574,6,23=5=1=2=1=1,0.696969696969697,5.5,0.6212121099173555,1.0
190031,17,89,968,10.876404494382022,10,35=19=14=3=3=1=10=2=1=1,0.39325842696629215,8.9,0.5853932518495141,0.9629629629629629
190052,6,44,256,5.818181818181818,6,4=19=10=5=3=3,0.4318181818181818,7.333333333333333,0.38636363109504135,0.9230769230769231
190060,12,69,556,8.057971014492754,8,1=13=22=8=19=4=1=1,0.3188405797101449,8.625,0.5018115883847931,0.9259259259259259
190066,9,70,405,5.785714285714286,11,19=33=1=1=1=1=2=1=6=1=4,0.4714285714285714,6.363636363636363,0.6597402493729129,0.8928571428571429
190069,6,32,102,3.1875,11,6=2=2=1=2=2=5=3=6=2=1,0.1875,2.909090909090909,0.31818180724431855,0.625
190090,10,51,307,6.019607843137255,10,12=4=4=1=6=13=2=1=7=1,0.2549019607843137,5.1,0.4450980304882739,0.6521739130434783
190164,29,98,2345,23.928571428571427,4,75=15=7=1,0.7653061224489796,24.5,0.5867346914827155,1.0
190165,16,32,1166,36.4375,8,3=13=10=2=1=1=1=1,0.40625,4.0,0.5312499867187505,0.8181818181818182
190169,8,45,210,4.666666666666667,9,3=12=11=1=4=5=6=2=1,0.26666666666666666,5.0,0.41481480651851876,0.7777777777777778
190176,6,32,110,3.4375,8,6=5=1=4=7=2=3=4,0.21875,4.0,0.26562499335937517,0.4090909090909091
190193,10,33,376,11.393939393939394,10,10=5=4=1=4=2=1=2=1=3,0.30303030303030304,3.3,0.39696968494031254,0.7307692307692307
190315,5,35,83,2.3714285714285714,6,10=11=2=5=6=1,0.3142857142857143,5.833333333333333,0.35714285102040827,0.8333333333333334
190320,8,41,256,6.2439024390243905,5,29=3=3=5=1,0.7073170731707317,8.2,0.565853651635931,1.0
190325,7,32,145,4.53125,7,2=2=3=7=5=11=2,0.34375,4.571428571428571,0.3571428493303573,0.4074074074074074
190346,10,49,441,9.0,6,38=7=1=1=1=1,0.7755102040816326,8.166666666666666,0.6904761820213801,1.0
190347,11,30,269,8.966666666666667,6,11=6=6=1=4=2,0.36666666666666664,5.0,0.35555554844444454,0.5416666666666666
190367,8,46,204,4.434782608695652,6,19=2=15=4=1=5,0.41304347826086957,7.666666666666667,0.47101448660995593,1.0
190395,8,44,225,5.113636363636363,11,10=5=8=3=7=2=1=3=3=1=1,0.22727272727272727,4.0,0.40082643626033077,0.9230769230769231
190401,10,48,325,6.770833333333333,14,3=3=3=2=1=2=14=2=8=5=1=2=1=1,0.2916666666666667,3.4285714285714284,0.45238093918650824,0.6538461538461539
190407,7,30,200,6.666666666666667,8,7=4=4=1=3=3=2=6,0.23333333333333334,3.75,0.27499999266666686,0.9565217391304348
190481,11,43,348,8.093023255813954,7,14=22=2=1=2=1=1,0.5116279069767442,6.142857142857143,0.5980066347832806,0.6666666666666666
190484,7,30,151,5.033333333333333,6,4=5=16=2=2=1,0.5333333333333333,5.0,0.4777777682222224,0.6
190519,11,30,639,21.3,6,12=4=4=8=1=1,0.4,5.0,0.4222222137777779,1.0
190524,14,105,817,7.780952380952381,6,6=25=26=44=2=2,0.41904761904761906,17.5,0.47777777504761904,0.9230769230769231
190533,10,39,347,8.897435897435898,6,10=12=6=2=1=8,0.3076923076923077,6.5,0.34615384082840245,0.9583333333333334
190576,12,35,735,21.0,7,6=8=9=1=8=2=1,0.2571428571428571,5.0,0.35918366628571435,0.8333333333333334
190578,14,41,839,20.463414634146343,3,39=1=1,0.9512195121951219,13.666666666666666,0.6178861743406703,1.0
190585,11,38,435,11.447368421052632,5,3=7=13=13=2,0.34210526315789475,7.6,0.336842100831025,0.9230769230769231
190591,22,119,1574,13.22689075630252,9,55=5=10=27=8=3=6=2=3,0.46218487394957986,13.222222222222221,0.5620914990168616,1.0
190618,10,44,284,6.454545454545454,3,1=42=1,0.9545454545454546,14.666666666666666,0.6212121169765841,1.0
190663,7,35,194,5.542857142857143,3,3=31=1,0.8857142857142857,11.666666666666666,0.5714285665306122,0.6111111111111112
190707,8,35,205,5.857142857142857,11,7=6=2=3=9=2=1=1=1=2=1,0.2571428571428571,3.1818181818181817,0.4311688176178112,0.2916666666666667
190746,17,69,1167,16.91304347826087,6,13=4=48=1=2=1,0.6956521739130435,11.5,0.6594202841209831,0.9166666666666666
190765,5,35,94,2.6857142857142855,6,20=3=7=1=2=2,0.5714285714285714,5.833333333333333,0.5285714195102043,1.0
190766,4,44,99,2.25,6,26=7=8=1=1=1,0.5909090909090909,7.333333333333333,0.5757575679063361,0.9629629629629629
190769,15,81,665,8.209876543209877,9,18=15=6=1=17=2=20=1=1,0.24691358024691357,9.0,0.47187928145099833,0.4074074074074074
190791,10,51,384,7.529411764705882,10,11=5=4=1=8=7=11=2=1=1,0.21568627450980393,5.1,0.4137254820838141,0.6666666666666666
190822,12,36,941,26.13888888888889,9,2=1=22=2=4=1=1=2=1,0.6111111111111112,4.0,0.5925925777777781,0.8148148148148148
190838,12,33,505,15.303030303030303,3,29=2=2,0.8787878787878788,11.0,0.5454545404958678,1.0
190873,12,61,532,8.721311475409836,7,12=2=35=6=3=2=1,0.5737704918032787,8.714285714285714,0.5901639276538566,1.0
190887,8,37,193,5.216216216216216,7,7=7=16=1=3=1=2,0.43243243243243246,5.285714285714286,0.47876446970677256,0.7777777777777778
190909,8,37,260,7.027027027027027,10,8=2=1=3=3=14=1=2=1=2,0.3783783783783784,3.7,0.4837837707085468,0.7407407407407407
190912,21,79,1436,18.17721518987342,7,48=2=1=1=23=3=1,0.6075949367088608,11.285714285714286,0.6763110247487811,1.0
190917,10,46,527,11.456521739130435,4,15=7=2=22,0.4782608695652174,11.5,0.36956521417769383,0.5384615384615384
